timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-06-01T23:37:33,abc,97c5a591-be33-43b7-af2e-57a3505aece1,3.59466814994812,7.249459275565496e-06,2.016725598347687e-06,22.5,0.0,5.912727355957031,2.246667593717575e-05,0.0,5.2925447385359804e-06,2.775922067571173e-05,United Kingdom,GBR,england,,,Windows-11-10.0.22621-SP0,3.12.3,2.4.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,-0.3295,51.443,15.76727294921875,machine,N,1.0
2024-06-01T23:40:56,abc,,3.800952672958374,7.669316530813493e-06,2.017735339189129e-06,22.5,0.0,5.912727355957031,2.3754313588142395e-05,0.0,5.612600814467139e-06,2.936691440260953e-05,United Kingdom,GBR,england,,,Windows-11-10.0.22621-SP0,3.12.3,2.4.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,-0.3295,51.443,15.76727294921875,machine,N,1.0
2024-06-01T23:42:24,abc,556a8099-80c9-42aa-90aa-75336f37fe4a,3.7248830795288086,7.514769058089778e-06,2.017450990445688e-06,22.5,0.000297544849999,5.912727355957031,2.328051924705505e-05,2.7777800000000127e-10,5.49433290961891e-06,2.8775129934673963e-05,United Kingdom,GBR,england,,,Windows-11-10.0.22621-SP0,3.12.3,2.4.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,-0.3295,51.443,15.76727294921875,machine,N,1.0
2024-06-01T23:49:13,abc,3af1c22c-14c7-4059-84ee-20967a0a36c9,0.3962860107421875,8.052392995886431e-07,2.0319649893281475e-06,22.5,0.0,5.912727355957031,2.470801770687103e-06,0.0,6.12575149489203e-07,3.083376920176306e-06,United Kingdom,GBR,england,,,Windows-11-10.0.22621-SP0,3.12.3,2.4.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,-0.3295,51.443,15.76727294921875,machine,N,1.0
2024-06-01T23:49:36,abc,182aac00-6003-44a9-864d-c9cfa5b2df0d,0.3903865814208984,7.23006916823586e-09,1.8520280953101476e-08,22.5,0.0,5.912727355957031,2.439916133880615e-06,0.0,6.014823449155907e-07,3.041398478796206e-06,Canada,CAN,quebec,,,Windows-11-10.0.22621-SP0,3.12.3,2.4.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,-71.2,46.8,15.76727294921875,machine,N,1.0
2024-06-01T23:50:00,abc,8f0464f7-bef3-478a-b5d8-ba857070f2b4,0.3885440826416015,7.884649963630453e-07,2.0292806700400487e-06,22.5,0.0,5.912727355957031,2.4221137166023254e-06,0.0,5.970319875314089e-07,3.0191457041337344e-06,United Kingdom,GBR,england,,,Windows-11-10.0.22621-SP0,3.12.3,2.4.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,-0.3295,51.443,15.76727294921875,machine,N,1.0
2024-06-01T23:50:45,xyz,e17a2ced-8113-4e64-ad48-516ec0231126,0.3922710418701172,7.980854037423189e-07,2.034525413697422e-06,22.5,0.0,5.912727355957031,2.451694011688232e-06,0.0,6.042896139069854e-07,3.055983625595217e-06,United Kingdom,GBR,england,,,Windows-11-10.0.22621-SP0,3.12.3,2.4.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,-0.3295,51.443,15.76727294921875,machine,N,1.0
2024-06-01T23:51:41,abc,50ba27df-53ba-4840-8790-e6ca5bd694a8,3.707188367843628,7.481400843415411e-06,2.0180794988216746e-06,22.5,0.0,5.912727355957031,2.3169927299022675e-05,0.0,5.477430949586051e-06,2.8647358248608725e-05,United Kingdom,GBR,england,,,Windows-11-10.0.22621-SP0,3.12.3,2.4.2,12,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1,1 x NVIDIA GeForce GTX 1650,-0.3295,51.443,15.76727294921875,machine,N,1.0
